,Participant,Condition,TrialId,Score,ExpectedScore,NumClicks,Actions,Selection,Seed,ClickAgreement
2460,323,2,test_0,2.3591299757336683,3.4666179474770322,5,"[[1, 4, 1], [2, 4, 0], [3, 4, 0], [4, 4, 0], [0, 4, 1]]",3,21,0.5
2461,323,2,test_1,3.9166335377372854,3.7162186946718703,5,"[[0, 4, 2], [1, 4, 3], [2, 4, 4], [3, 4, 1], [4, 4, 3]]",3,20,0.16666666666666666
2462,323,2,test_2,2.683272404263442,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 3], [2, 4, 2], [3, 4, 4], [4, 4, 4]]",0,19,0.3333333333333333
2463,323,2,test_3,3.941203480779368,3.647933506080413,5,"[[0, 4, 1], [0, 4, 4], [1, 4, 4], [2, 4, 2], [3, 4, 3]]",0,18,0.3333333333333333
2464,323,2,test_4,4.528718959444991,3.657015065606318,5,"[[0, 4, 1], [0, 4, 5], [1, 4, 1], [2, 4, 0], [3, 4, 2]]",0,17,0.5
2465,323,2,test_5,3.076003612951342,3.235155841797626,5,"[[0, 4, 4], [1, 4, 2], [2, 4, 4], [3, 4, 1], [4, 4, 4]]",2,16,0.3333333333333333
2466,323,2,test_6,3.008548735688526,3.49644413208918,5,"[[0, 4, 0], [1, 4, 5], [2, 4, 2], [3, 4, 1], [1, 4, 1]]",1,15,0.5
2467,323,2,test_7,3.8326020671271595,3.2361127429190386,5,"[[0, 4, 3], [1, 4, 1], [3, 4, 2], [4, 4, 1], [2, 4, 5]]",3,14,0.6666666666666666
2468,323,2,test_8,3.677505201495061,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 0], [2, 4, 2], [3, 4, 2], [4, 4, 1]]",4,13,0.3333333333333333
2469,323,2,test_9,4.1492307800824815,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,12,0.8333333333333334
2470,324,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
2471,324,1,test_1,3.918633537737285,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,20,0.8
2472,324,1,test_2,4.974507940308268,3.714932529068927,5,"[[0, 4, 1], [1, 4, 1], [0, 4, 5], [2, 4, 5], [3, 4, 5]]",3,19,0.6666666666666666
2473,324,1,test_3,3.8829414355141183,3.8215859991234558,3,"[[0, 4, 5], [1, 4, 5], [1, 4, 1]]",1,18,1.0
2474,324,1,test_4,5.007721622330666,3.8175859991234558,5,"[[0, 4, 5], [0, 4, 1], [1, 4, 5], [1, 4, 1], [0, 4, 0]]",1,17,0.8333333333333334
2475,324,1,test_5,3.8726087606527946,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,16,0.8333333333333334
2476,324,1,test_6,3.008548735688526,3.49644413208918,5,"[[0, 4, 5], [1, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 5]]",1,15,1.0
2477,324,1,test_7,3.8326020671271595,3.657015065606318,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [3, 4, 1]]",3,14,1.0
2478,324,1,test_8,4.498134674806647,3.8235859991234555,2,"[[0, 4, 5], [0, 4, 1]]",0,13,1.0
2479,324,1,test_9,4.1492307800824815,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",3,12,0.8333333333333334
2480,326,1,test_0,3.4346808152258026,3.5279875275875603,2,"[[1, 2, 1], [1, 2, 3]]",1,21,0.0
2481,326,1,test_1,3.7276159406472456,3.401163603333333,0,[],1,20,0.0
2482,326,1,test_2,2.6892724042634417,3.4458279079462613,2,"[[2, 1, 2], [0, 1, 0]]",0,19,0.0
2483,326,1,test_3,3.880941435514118,3.74816635928093,4,"[[1, 4, 3], [2, 1, 3], [0, 4, 1], [1, 1, 2]]",1,18,0.0
2484,326,1,test_4,4.13477113526486,3.3757483068866643,5,"[[0, 5, 3], [1, 5, 3], [2, 5, 3], [1, 5, 0], [2, 5, 0]]",2,17,0.16666666666666666
2485,326,1,test_5,3.078003612951342,3.393163603333333,4,"[[1, 1, 0], [1, 5, 5], [1, 5, 0], [1, 1, 5]]",2,16,0.0
2486,326,1,test_6,3.423568122773847,3.401163603333333,0,[],2,15,0.0
2487,326,1,test_7,2.085432174465732,3.3493760742301357,4,"[[0, 3, 0], [1, 1, 0], [0, 0, 0], [1, 5, 0]]",0,14,0.0
2488,326,1,test_8,4.500134674806647,3.7009809799081297,1,"[[0, 4, 0]]",0,13,0.0
2489,326,1,test_9,3.1564022861305125,3.401163603333333,0,[],1,12,0.0
2490,327,2,test_0,3.432680815225803,3.4373336916174826,3,"[[3, 3, 1], [3, 4, 5], [1, 2, 5]]",1,21,0.0
2491,327,2,test_1,2.5297916945787295,3.491866109545015,2,"[[0, 4, 1], [0, 0, 5]]",0,20,0.3333333333333333
2492,327,2,test_2,2.6852724042634417,3.1813165717571374,4,"[[0, 0, 5], [0, 0, 1], [0, 4, 5], [0, 4, 1]]",0,19,0.2
2493,327,2,test_3,3.947203480779368,3.5037692022808637,2,"[[0, 4, 1], [0, 4, 5]]",0,18,0.3333333333333333
2494,327,2,test_4,3.473502531357328,3.1556710033369058,5,"[[2, 0, 1], [2, 0, 5], [3, 4, 5], [3, 4, 2], [3, 4, 1]]",3,17,0.3333333333333333
2495,327,2,test_5,3.080003612951342,3.3951636033333332,3,"[[1, 0, 1], [1, 4, 5], [1, 4, 2]]",2,16,0.0
2496,327,2,test_6,3.4175681227738473,3.4070094089370424,3,"[[0, 0, 5], [2, 0, 1], [2, 0, 5]]",2,15,0.0
2497,327,2,test_7,4.106659872274206,3.7202186946718703,3,"[[0, 4, 2], [1, 4, 5], [2, 4, 1]]",2,14,0.5
2498,327,2,test_8,4.496134674806647,3.718932529068927,3,"[[1, 4, 5], [1, 4, 1], [0, 4, 5]]",0,13,0.5
2499,327,2,test_9,3.5627537374574727,3.505094272472548,2,"[[0, 4, 5], [0, 4, 1]]",0,12,0.3333333333333333
2500,328,2,test_0,3.673830218003717,3.613941686600162,5,"[[0, 3, 5], [1, 2, 5], [2, 2, 5], [2, 4, 5], [2, 0, 5]]",2,21,0.3333333333333333
2501,328,2,test_1,3.9166335377372854,3.4857484332682698,5,"[[1, 5, 1], [0, 5, 1], [2, 5, 1], [3, 5, 1], [4, 5, 2]]",3,20,0.16666666666666666
2502,328,2,test_2,4.177104318830438,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",2,19,0.6666666666666666
2503,328,2,test_3,2.594609340489543,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",3,18,0.16666666666666666
2504,328,2,test_4,3.473502531357328,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",3,17,0.16666666666666666
2505,328,2,test_5,3.518098472857013,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",4,16,0.16666666666666666
2506,328,2,test_6,3.267755520533366,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",0,15,0.16666666666666666
2507,328,2,test_7,2.0834321744657323,3.404602336710381,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [3, 0, 5], [4, 0, 5]]",0,14,0.16666666666666666
2508,328,2,test_8,3.1190215407518243,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",1,13,0.16666666666666666
2509,328,2,test_9,4.330025265817762,3.5387589123278556,5,"[[0, 2, 5], [1, 2, 5], [2, 2, 5], [3, 2, 5], [4, 2, 5]]",2,12,0.16666666666666666
2510,329,2,test_0,2.3591299757336683,3.391163603333333,5,"[[0, 4, 5], [0, 1, 5], [1, 5, 0], [1, 0, 5], [0, 0, 5]]",3,21,0.3333333333333333
2511,329,2,test_1,2.5237916945787298,3.3991592553836747,5,"[[0, 0, 3], [1, 3, 4], [1, 0, 3], [1, 0, 5], [0, 1, 2]]",0,20,0.16666666666666666
2512,329,2,test_2,3.5999281007395374,3.413283741793755,5,"[[0, 3, 5], [0, 0, 5], [0, 5, 4], [4, 1, 0], [3, 2, 4]]",4,19,0.16666666666666666
2513,329,2,test_3,2.594609340489543,3.3458858844469934,5,"[[1, 5, 4], [4, 3, 2], [4, 2, 5], [3, 5, 5], [4, 5, 5]]",3,18,0.16666666666666666
2514,329,2,test_4,5.007721622330666,3.568293272916012,5,"[[0, 3, 3], [1, 3, 2], [1, 5, 4], [1, 2, 4], [0, 2, 1]]",1,17,0.16666666666666666
2515,329,2,test_5,3.8726087606527946,3.47365031648697,5,"[[1, 5, 5], [3, 3, 5], [4, 5, 1], [3, 3, 0], [4, 1, 0]]",3,16,0.16666666666666666
2516,329,2,test_6,3.008548735688526,3.470841640771373,5,"[[0, 4, 3], [1, 5, 4], [0, 2, 4], [1, 2, 4], [1, 2, 1]]",1,15,0.16666666666666666
2517,329,2,test_7,3.8326020671271595,3.391163603333333,5,"[[0, 5, 4], [1, 3, 3], [4, 5, 0], [4, 3, 0], [4, 1, 0]]",3,14,0.16666666666666666
2518,329,2,test_8,3.1190215407518243,3.4130198358010313,5,"[[1, 5, 0], [1, 3, 3], [1, 3, 1], [2, 4, 0], [2, 3, 0]]",1,13,0.16666666666666666
2519,329,2,test_9,4.1492307800824815,3.415685596279428,5,"[[1, 5, 0], [1, 3, 0], [3, 5, 1], [4, 5, 0], [4, 0, 0]]",3,12,0.16666666666666666
2520,330,1,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",2,21,0.6666666666666666
2521,330,1,test_1,3.9166335377372854,3.8175859991234553,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 1], [3, 4, 5]]",3,20,1.0
2522,330,1,test_2,4.177104318830438,3.714932529068927,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [4, 4, 5], [4, 4, 1]]",2,19,0.6666666666666666
2523,330,1,test_3,3.6590108574319666,3.8175859991234558,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 5], [3, 4, 5], [2, 4, 1]]",2,18,0.5
2524,330,1,test_4,4.528718959444991,3.8095173590038636,5,"[[0, 4, 5], [1, 4, 3], [0, 5, 1], [1, 5, 1], [2, 5, 5]]",0,17,0.3333333333333333
2525,330,1,test_5,2.7018919873904954,3.1833583387777256,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [1, 5, 5], [2, 5, 1]]",1,16,0.6666666666666666
2526,330,1,test_6,3.008548735688526,3.6616808711320004,5,"[[0, 4, 5], [0, 5, 4], [1, 4, 4], [1, 5, 3], [2, 4, 1]]",1,15,0.3333333333333333
2527,330,1,test_7,4.102659872274207,3.7031791264047493,5,"[[0, 4, 5], [0, 5, 4], [1, 4, 4], [1, 5, 3], [2, 4, 4]]",2,14,0.3333333333333333
2528,330,1,test_8,3.677505201495061,3.7162186946718703,5,"[[0, 4, 3], [2, 4, 2], [1, 5, 5], [3, 3, 3], [4, 4, 1]]",4,13,0.16666666666666666
2529,330,1,test_9,4.330025265817762,3.4721058347672322,5,"[[0, 4, 5], [0, 5, 4], [1, 4, 5], [1, 5, 4], [2, 4, 5]]",2,12,0.6666666666666666
2530,331,0,test_0,3.430194807552933,3.714932529068927,5,"[[4, 4, 5], [3, 4, 5], [2, 4, 3], [1, 4, 3], [0, 4, 3]]",4,21,0.3333333333333333
2531,331,0,test_1,3.4122692891541933,3.6979244543554644,4,"[[4, 4, 3], [3, 4, 3], [2, 4, 4], [1, 4, 1]]",4,20,0.0
2532,331,0,test_2,4.974507940308268,3.7162186946718703,5,"[[0, 4, 2], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 2]]",3,19,0.5
2533,331,0,test_3,3.943203480779368,3.9486671126946375,4,"[[0, 4, 2], [1, 4, 2], [0, 4, 4], [0, 2, 2]]",0,18,0.2
2534,331,0,test_4,4.53271895944499,3.9506671126946378,3,"[[0, 4, 2], [0, 4, 4], [0, 2, 2]]",0,17,0.25
2535,331,0,test_5,3.8726087606527946,3.2286360576640654,5,"[[1, 4, 1], [0, 4, 1], [0, 4, 5], [2, 4, 1], [3, 4, 1]]",3,16,0.8333333333333334
2536,331,0,test_6,3.2697555205333657,3.580740165415167,4,"[[0, 4, 1], [0, 4, 3], [0, 2, 3], [0, 2, 1]]",0,15,0.2
2537,331,0,test_7,4.1046598722742065,3.8548218184527667,4,"[[1, 4, 3], [2, 4, 1], [2, 4, 4], [2, 2, 2]]",2,14,0.6
2538,331,0,test_8,3.8163146100428214,3.4337305903558253,5,"[[2, 3, 3], [2, 4, 2], [3, 4, 2], [3, 4, 4], [3, 2, 3]]",3,13,0.16666666666666666
2539,331,0,test_9,3.5587537374574727,3.440759763919348,4,"[[0, 4, 1], [0, 4, 5], [0, 2, 2], [1, 4, 2]]",0,12,0.4
2540,332,1,test_0,3.870370498244402,3.47074180965546,5,"[[0, 3, 5], [1, 2, 3], [0, 2, 2], [1, 4, 3], [1, 4, 0]]",0,21,0.16666666666666666
2541,332,1,test_1,3.7176159406472458,3.5100978153202673,5,"[[0, 0, 3], [0, 4, 1], [1, 4, 1], [1, 4, 4], [1, 4, 2]]",1,20,0.5
2542,332,1,test_2,2.683272404263442,2.7943973373749857,5,"[[0, 4, 5], [1, 4, 5], [1, 1, 5], [0, 1, 3], [0, 1, 0]]",0,19,0.5
2543,332,1,test_3,3.8789414355141183,3.54551591758643,5,"[[0, 0, 0], [0, 4, 5], [1, 4, 5], [1, 2, 1], [0, 0, 2]]",1,18,0.5
2544,332,1,test_4,4.528718959444991,3.70918162092527,5,"[[0, 4, 5], [1, 4, 5], [0, 3, 2], [1, 2, 2], [1, 3, 1]]",0,17,0.3333333333333333
2545,332,1,test_5,2.7018919873904954,3.229279140465537,5,"[[1, 4, 5], [0, 4, 5], [0, 4, 0], [0, 4, 2], [0, 2, 5]]",1,16,0.5
2546,332,1,test_6,3.4135681227738472,2.9864524461638418,5,"[[1, 4, 5], [2, 4, 5], [3, 4, 3], [4, 3, 1], [4, 4, 1]]",2,15,0.3333333333333333
2547,332,1,test_7,2.0834321744657323,2.8874022957715555,5,"[[0, 4, 0], [1, 4, 1], [2, 4, 0], [0, 4, 4], [1, 4, 4]]",0,14,0.3333333333333333
2548,332,1,test_8,3.1190215407518243,3.0226411136377145,5,"[[0, 4, 5], [1, 4, 3], [1, 0, 0], [0, 2, 2], [0, 4, 3]]",1,13,0.5
2549,332,1,test_9,3.556753737457473,3.1898781229112863,5,"[[1, 4, 5], [0, 4, 4], [0, 5, 5], [1, 5, 2], [1, 5, 1]]",0,12,0.3333333333333333
2550,333,1,test_0,3.673830218003717,3.7162186946718703,5,"[[0, 4, 5], [1, 4, 1], [2, 4, 1], [4, 4, 5], [4, 4, 2]]",2,21,0.6666666666666666
2551,333,1,test_1,3.918633537737285,3.71821869467187,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 1]]",3,20,0.8
2552,333,1,test_2,4.179104318830438,3.819585999123455,4,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [2, 4, 5]]",2,19,0.2
2553,333,1,test_3,3.773033258838919,3.819585999123455,4,"[[0, 4, 5], [3, 4, 5], [4, 4, 1], [4, 4, 5]]",4,18,1.0
2554,333,1,test_4,5.007721622330666,3.8175859991234553,5,"[[0, 4, 5], [1, 4, 1], [0, 4, 1], [1, 4, 5], [3, 4, 5]]",1,17,0.5
2555,333,1,test_5,3.518098472857013,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,16,1.0
2556,333,1,test_6,4.278378583114634,3.71821869467187,4,"[[0, 4, 5], [2, 4, 1], [1, 4, 1], [4, 4, 1]]",4,15,0.8
2557,333,1,test_7,4.110659872274207,3.7242186946718703,1,"[[2, 4, 1]]",2,14,0.5
2558,333,1,test_8,4.498134674806647,3.8235859991234555,2,"[[0, 4, 5], [0, 4, 1]]",0,13,1.0
2559,333,1,test_9,3.5587537374574727,3.501094272472548,4,"[[0, 4, 1], [0, 4, 5], [1, 4, 1], [1, 4, 5]]",0,12,0.6
2560,334,2,test_0,3.870370498244402,3.391163603333333,5,"[[1, 1, 5], [4, 5, 5], [3, 5, 5], [1, 5, 5], [2, 1, 5]]",0,21,0.16666666666666666
2561,334,2,test_1,2.5237916945787298,3.4503729280308546,5,"[[0, 5, 5], [2, 1, 5], [4, 2, 5], [1, 1, 5], [3, 3, 3]]",0,20,0.16666666666666666
2562,334,2,test_2,4.974507940308268,3.444846124104261,5,"[[0, 4, 3], [3, 5, 5], [4, 2, 3], [3, 0, 4], [1, 2, 1]]",3,19,0.16666666666666666
2563,334,2,test_3,3.941203480779368,3.391163603333333,5,"[[1, 3, 3], [3, 5, 4], [4, 1, 0], [3, 2, 2], [2, 3, 3]]",0,18,0.16666666666666666
2564,334,2,test_4,2.5330420156466986,3.233297634383038,5,"[[2, 5, 4], [4, 2, 3], [1, 2, 3], [2, 3, 3], [3, 4, 2]]",4,17,0.16666666666666666
2565,334,2,test_5,2.148727333576416,3.332990857760218,5,"[[0, 1, 3], [1, 5, 3], [4, 3, 3], [1, 3, 4], [2, 2, 3]]",0,16,0.16666666666666666
2566,334,2,test_6,3.2135366990649885,3.383266787380764,5,"[[0, 4, 4], [3, 3, 2], [3, 5, 5], [1, 2, 3], [2, 0, 5]]",3,15,0.16666666666666666
2567,334,2,test_7,3.7054464995179974,3.4615943589272744,5,"[[1, 2, 3], [0, 5, 5], [3, 3, 3], [4, 4, 3], [4, 0, 5]]",4,14,0.16666666666666666
2568,334,2,test_8,3.677505201495061,3.386688776750786,5,"[[1, 5, 2], [0, 2, 3], [3, 3, 4], [4, 1, 3], [2, 2, 3]]",4,13,0.16666666666666666
2569,334,2,test_9,3.556753737457473,3.3482465717679504,5,"[[0, 5, 4], [2, 2, 3], [4, 1, 4], [3, 4, 3], [4, 5, 0]]",0,12,0.16666666666666666
2570,335,1,test_0,3.673830218003717,3.7816715731064035,5,"[[0, 4, 5], [1, 4, 3], [2, 4, 3], [2, 1, 5], [2, 2, 1]]",2,21,0.3333333333333333
2571,335,1,test_1,3.9166335377372854,3.404602336710381,5,"[[1, 1, 5], [0, 1, 5], [2, 1, 5], [3, 0, 5], [4, 1, 4]]",3,20,0.16666666666666666
2572,335,1,test_2,4.974507940308268,3.5394031383805182,5,"[[0, 2, 1], [1, 2, 4], [2, 2, 1], [3, 2, 1], [4, 2, 1]]",3,19,0.16666666666666666
2573,335,1,test_3,3.6590108574319666,3.4700337194623883,5,"[[0, 3, 4], [1, 3, 3], [2, 3, 3], [3, 3, 1], [4, 2, 2]]",2,18,0.16666666666666666
2574,335,1,test_4,5.007721622330666,3.4288189882955207,5,"[[0, 3, 3], [1, 3, 4], [2, 3, 4], [3, 3, 4], [4, 3, 4]]",1,17,0.16666666666666666
2575,335,1,test_5,3.076003612951342,3.4716763173445315,5,"[[0, 3, 2], [1, 3, 2], [2, 3, 2], [3, 3, 2], [4, 3, 2]]",2,16,0.16666666666666666
2576,335,1,test_6,3.4175681227738473,3.4756763173445315,3,"[[0, 3, 2], [1, 3, 2], [2, 3, 2]]",2,15,0.0
2577,335,1,test_7,3.7054464995179974,3.446792791187271,5,"[[0, 5, 2], [1, 5, 3], [2, 5, 2], [3, 5, 2], [4, 5, 2]]",4,14,0.16666666666666666
2578,335,1,test_8,3.677505201495061,3.7031791264047493,5,"[[0, 4, 3], [1, 4, 4], [2, 4, 4], [3, 4, 4], [4, 4, 4]]",4,13,0.16666666666666666
2579,335,1,test_9,4.151230780082481,3.7032653241619236,4,"[[0, 4, 4], [1, 4, 1], [2, 4, 2], [3, 4, 2]]",3,12,0.2
2580,336,0,test_0,2.361129975733668,3.5407589123278553,4,"[[1, 1, 1], [1, 3, 5], [1, 5, 5], [3, 2, 5]]",3,21,0.0
2581,336,0,test_1,3.4142692891541935,3.3711197026302733,3,"[[4, 2, 1], [4, 3, 5], [4, 5, 5]]",4,20,0.0
2582,336,0,test_2,2.6852724042634417,3.3769554418133554,4,"[[0, 0, 5], [0, 5, 5], [2, 5, 0], [3, 1, 5]]",0,19,0.0
2583,336,0,test_3,3.6670108574319666,3.389718057091196,1,"[[2, 5, 0]]",2,18,0.0
2584,336,0,test_4,2.5390420156466984,3.4010202945044274,2,"[[4, 0, 1], [3, 0, 1]]",4,17,0.0
2585,336,0,test_5,3.522098472857013,3.373921429176319,3,"[[4, 5, 5], [3, 1, 5], [4, 1, 5]]",4,16,0.0
2586,336,0,test_6,3.271755520533366,3.233279140465537,3,"[[0, 4, 5], [1, 1, 5], [2, 1, 5]]",0,15,0.25
2587,336,0,test_7,3.8386020671271592,3.397163603333333,2,"[[0, 5, 5], [2, 5, 0]]",3,14,0.0
2588,336,0,test_8,4.498134674806647,3.720932529068927,2,"[[0, 4, 5], [1, 2, 5]]",0,13,0.3333333333333333
2589,336,0,test_9,4.332025265817761,3.474105834767232,4,"[[0, 4, 5], [1, 2, 5], [2, 4, 5], [3, 5, 5]]",2,12,0.4
2590,337,0,test_0,3.679830218003717,3.397163603333333,2,"[[0, 4, 5], [1, 0, 2]]",2,21,0.3333333333333333
2591,337,0,test_1,3.4162692891541933,3.397163603333333,2,"[[1, 2, 2], [2, 3, 3]]",4,20,0.0
2592,337,0,test_2,4.982507940308268,3.3991636033333332,1,"[[2, 1, 2]]",3,19,0.0
2593,337,0,test_3,3.888941435514118,3.401163603333333,0,[],1,18,0.0
2594,337,0,test_4,5.017721622330666,3.401163603333333,0,[],1,17,0.0
2595,337,0,test_5,2.711891987390495,3.401163603333333,0,[],1,16,0.0
2596,337,0,test_6,3.0185487356885257,3.401163603333333,0,[],1,15,0.0
2597,337,0,test_7,3.220313288437142,3.401163603333333,0,[],1,14,0.0
2598,337,0,test_8,3.129021540751824,3.401163603333333,0,[],1,13,0.0
2599,337,0,test_9,3.1544022861305128,3.123861609674276,1,"[[1, 2, 1]]",1,12,0.0
2600,338,0,test_0,3.872370498244402,3.6715293637836934,4,"[[0, 1, 5], [1, 1, 5], [1, 4, 4], [0, 4, 4]]",0,21,0.0
2601,338,0,test_1,2.5237916945787298,3.4326810207998073,5,"[[0, 3, 2], [1, 3, 2], [0, 2, 3], [1, 2, 3], [0, 1, 4]]",0,20,0.16666666666666666
2602,338,0,test_2,4.974507940308268,3.4141674786659495,5,"[[0, 1, 4], [1, 1, 4], [2, 1, 4], [3, 1, 4], [4, 1, 4]]",3,19,0.16666666666666666
2603,338,0,test_3,3.7710332588389193,3.4039715221351337,5,"[[0, 0, 0], [1, 0, 0], [2, 0, 0], [3, 0, 0], [4, 0, 2]]",4,18,0.16666666666666666
2604,338,0,test_4,5.007721622330666,3.394823008705276,5,"[[0, 0, 2], [1, 0, 2], [2, 0, 2], [3, 0, 2], [4, 0, 2]]",1,17,0.16666666666666666
2605,338,0,test_5,3.8726087606527946,3.431658286857775,5,"[[0, 2, 4], [1, 2, 4], [2, 2, 4], [3, 2, 4], [4, 2, 4]]",3,16,0.16666666666666666
2606,338,0,test_6,3.4135681227738472,3.4759286508225498,5,"[[0, 3, 5], [1, 3, 5], [2, 3, 5], [3, 3, 5], [4, 3, 5]]",2,15,0.16666666666666666
2607,338,0,test_7,4.102659872274207,3.445430552536159,5,"[[0, 5, 3], [1, 5, 3], [2, 5, 3], [3, 5, 3], [4, 5, 3]]",2,14,0.16666666666666666
2608,338,0,test_8,3.677505201495061,3.7162186946718703,5,"[[0, 4, 1], [1, 4, 1], [2, 4, 1], [3, 4, 1], [4, 4, 1]]",4,13,0.3333333333333333
2609,338,0,test_9,4.1492307800824815,3.4691329802477973,5,"[[0, 3, 0], [1, 3, 0], [2, 3, 0], [3, 3, 0], [4, 3, 0]]",3,12,0.16666666666666666
2610,340,1,test_0,3.430194807552933,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5], [4, 4, 5]]",4,21,1.0
2611,340,1,test_1,3.918633537737285,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,20,0.8
2612,340,1,test_2,4.181104318830438,3.718932529068927,3,"[[0, 4, 5], [1, 4, 5], [2, 4, 5]]",2,19,0.75
2613,340,1,test_3,3.884941435514118,3.720932529068927,2,"[[0, 4, 5], [1, 4, 5]]",1,18,0.6666666666666666
2614,340,1,test_4,5.007721622330666,3.7741418537664484,5,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [0, 5, 5], [1, 5, 5]]",1,17,0.3333333333333333
2615,340,1,test_5,3.8746087606527944,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,16,0.8
2616,340,1,test_6,3.008548735688526,3.704483824710541,5,"[[0, 4, 5], [1, 4, 5], [1, 5, 5], [2, 4, 5], [3, 4, 5]]",1,15,0.5
2617,340,1,test_7,3.8346020671271592,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,14,0.8
2618,340,1,test_8,3.8163146100428214,3.714932529068927,5,"[[0, 4, 5], [1, 4, 5], [0, 5, 5], [2, 4, 5], [3, 4, 5]]",3,13,0.3333333333333333
2619,340,1,test_9,4.151230780082481,3.716932529068927,4,"[[0, 4, 5], [1, 4, 5], [2, 4, 5], [3, 4, 5]]",3,12,0.8
2620,341,0,test_0,3.428680815225803,3.557830343072437,5,"[[0, 0, 5], [1, 0, 5], [1, 1, 0], [1, 2, 0], [1, 3, 0]]",1,21,0.16666666666666666
2621,341,0,test_1,2.5237916945787298,3.4434984865116856,5,"[[0, 0, 5], [0, 2, 4], [0, 4, 4], [0, 5, 4], [1, 1, 0]]",0,20,0.16666666666666666
2622,341,0,test_2,2.285670085115509,2.8210659740919914,5,"[[0, 0, 5], [1, 0, 5], [2, 0, 5], [1, 2, 4], [1, 4, 4]]",1,19,0.16666666666666666
2623,341,0,test_3,2.594609340489543,3.399168149723293,5,"[[4, 0, 0], [3, 0, 0], [2, 0, 0], [2, 1, 0], [3, 1, 0]]",3,18,0.16666666666666666
2624,341,0,test_4,5.007721622330666,3.3902905968075476,5,"[[0, 0, 0], [1, 0, 0], [2, 0, 0], [0, 1, 0], [1, 1, 0]]",1,17,0.16666666666666666
2625,341,0,test_5,3.518098472857013,3.4035921774153772,5,"[[0, 0, 0], [1, 0, 0], [2, 0, 0], [3, 0, 0], [4, 0, 0]]",4,16,0.16666666666666666
2626,341,0,test_6,3.4135681227738472,3.4035921774153772,5,"[[0, 0, 0], [1, 0, 0], [2, 0, 0], [3, 0, 0], [4, 0, 0]]",2,15,0.16666666666666666
2627,341,0,test_7,4.102659872274207,3.4761735195125687,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [4, 5, 0]]",2,14,0.16666666666666666
2628,341,0,test_8,4.492134674806647,3.7465057419469074,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [0, 4, 0]]",0,13,0.16666666666666666
2629,341,0,test_9,4.330025265817762,3.5571157509464677,5,"[[0, 5, 0], [1, 5, 0], [2, 5, 0], [3, 5, 0], [2, 4, 5]]",2,12,0.3333333333333333
